,gender,owns_car,owns_realty,num_children,total_income,income_type,education_level,family_status,housing_type,has_work_phone,has_phone,has_email,occupation,family_size,age,months_employed,Months_sub,status
17219,0,1,0,1,5.896744146769865,4,3,3,2,0,1,1,11,3,27,4.309290146509734,15,1
17220,0,1,0,1,5.896744146769865,4,3,3,2,0,1,1,11,3,27,4.309290146509734,7,1
17221,1,1,0,0,5.9787774439976324,4,2,0,5,1,0,0,7,1,41,6.537339068313004,46,1
17222,1,1,0,0,5.9787774439976324,4,2,0,5,1,0,0,7,1,41,6.537339068313004,40,1
17223,1,0,0,0,5.896744146769865,3,2,4,5,1,1,0,8,2,41,2.557043132333087,52,1
17224,1,0,0,0,5.896744146769865,3,2,4,5,1,1,0,8,2,41,2.557043132333087,41,1
17225,1,0,0,0,5.896744146769865,3,2,4,5,1,1,0,8,2,41,2.557043132333087,20,1
17226,1,0,0,0,5.896744146769865,3,2,4,5,1,1,0,8,2,41,2.557043132333087,19,1
17227,1,0,0,0,5.896744146769865,3,2,4,5,1,1,0,8,2,41,2.557043132333087,18,1
17228,0,1,0,0,5.787873870579974,2,2,4,5,0,0,0,7,2,52,7.784940733824868,21,1
17229,0,1,0,0,5.787873870579974,2,2,4,5,0,0,0,7,2,52,7.784940733824868,51,1
17230,0,1,0,0,5.787873870579974,2,2,4,5,0,0,0,7,2,52,7.784940733824868,4,1
17231,0,1,0,0,5.787873870579974,2,2,4,5,0,0,0,7,2,52,7.784940733824868,55,1
17232,1,0,0,0,5.72055367187501,2,2,4,1,1,1,0,7,2,36,7.252680889045464,15,1
17233,1,0,0,0,5.72055367187501,2,2,4,1,1,1,0,7,2,36,7.252680889045464,7,1
17234,0,1,0,0,5.830814389082129,2,1,4,2,1,1,0,8,2,24,4.38111419559905,38,1
17235,0,1,0,0,5.830814389082129,2,1,4,2,1,1,0,8,2,24,4.38111419559905,26,1
17236,0,1,1,2,5.6604450310782735,3,3,4,5,1,1,0,12,4,32,7.953825395449642,33,1
17237,0,1,1,2,5.6604450310782735,3,3,4,5,1,1,0,12,4,32,7.953825395449642,25,1
17238,0,1,1,2,5.6604450310782735,3,3,4,5,1,1,0,12,4,32,7.953825395449642,23,1
17239,1,0,0,0,5.748899531588744,2,2,4,5,0,0,1,7,2,38,2.4026425526451853,32,1
17240,1,0,0,0,5.748899531588744,2,2,4,5,0,0,1,7,2,38,2.4026425526451853,58,1
17241,1,1,0,0,5.686892388282442,2,2,4,5,0,0,0,7,2,57,3.768226526011508,33,1
17242,1,1,0,0,5.686892388282442,2,2,4,5,0,0,0,7,2,57,3.768226526011508,51,1
17243,1,1,0,0,5.686892388282442,2,2,4,5,0,0,0,7,2,57,3.768226526011508,42,1
17244,1,1,0,0,5.686892388282442,2,2,4,5,0,0,0,7,2,57,3.768226526011508,23,1
17245,0,0,1,0,5.8558806395505085,2,2,4,5,1,0,0,7,2,32,2.1888599722767763,3,1
17246,0,0,1,2,5.674139669672612,2,2,4,5,0,0,0,10,4,38,6.8150562637606455,50,1
17247,0,0,1,2,5.674139669672612,2,2,4,5,0,0,0,10,4,38,6.8150562637606455,28,1
17248,0,0,1,2,5.674139669672612,2,2,4,5,0,0,0,10,4,38,6.8150562637606455,16,1
17249,0,0,1,2,5.674139669672612,2,2,4,5,0,0,0,10,4,38,6.8150562637606455,3,1
17250,0,0,1,2,5.674139669672612,2,2,4,5,0,0,0,10,4,38,6.8150562637606455,37,1
17251,1,1,1,0,5.951015898259114,2,2,4,5,0,0,0,7,2,53,3.3437115226763336,18,1
17252,1,1,1,0,5.951015898259114,2,2,4,5,0,0,0,7,2,53,3.3437115226763336,17,1
17253,1,1,1,0,5.951015898259114,2,2,4,5,0,0,0,7,2,53,3.3437115226763336,2,1
17254,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,48,1
17255,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,6,1
17256,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,30,1
17257,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,21,1
17258,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,17,1
17259,1,1,0,2,5.929203875533594,2,2,4,5,0,0,0,12,4,41,7.547224739833547,59,1
17260,0,0,0,0,5.830814389082129,3,3,3,1,0,1,0,12,2,49,7.424102067484937,17,1
17261,0,0,0,0,5.830814389082129,3,3,3,1,0,1,0,12,2,49,7.424102067484937,42,1
17262,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,35,1
17263,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,34,1
17264,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,12,1
17265,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,10,1
17266,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,3,1
17267,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,0,1
17268,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,29,0
17269,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,22,1
17270,0,1,0,2,5.698817949384321,2,3,4,5,1,0,0,10,4,33,7.405186939818556,47,1
17271,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,21,1
17272,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,20,1
17273,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,3,1
17274,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,54,1
17275,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,44,1
17276,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,42,1
17277,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,49,1
17278,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,30,0
17279,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,33,1
17280,1,1,0,0,5.923230287601008,3,3,4,1,0,0,0,12,2,30,7.122458879886455,25,1
17281,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,5,2,54,9.565722065890904,53,1
17282,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,5,2,54,9.565722065890904,32,1
17283,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,5,2,54,9.565722065890904,20,1
17284,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,5,2,54,9.565722065890904,42,1
17285,0,0,0,0,5.8012929966811555,4,3,4,5,0,0,0,7,2,35,6.511549647016716,10,1
17286,0,0,0,0,5.8012929966811555,4,3,4,5,0,0,0,7,2,35,6.511549647016716,50,1
17287,0,0,0,0,5.8012929966811555,4,3,4,5,0,0,0,7,2,35,6.511549647016716,0,1
17288,0,0,0,0,5.8012929966811555,4,3,4,5,0,0,0,7,2,35,6.511549647016716,15,1
17289,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,24,1
17290,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,33,1
17291,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,23,1
17292,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,12,1
17293,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,11,1
17294,1,0,0,0,5.787873870579974,2,2,4,5,0,0,0,9,2,58,6.270231732566979,2,1
17295,1,0,1,0,5.896744146769865,2,2,2,5,0,1,0,17,1,43,5.712226806218688,23,1
17296,1,0,1,0,5.896744146769865,2,2,2,5,0,1,0,17,1,43,5.712226806218688,25,1
17297,1,0,1,0,5.896744146769865,2,2,2,5,0,1,0,17,1,43,5.712226806218688,10,1
17298,1,1,1,1,5.8012929966811555,4,2,3,5,1,1,0,0,3,47,3.579636193195501,10,1
17299,1,1,1,1,5.8012929966811555,4,2,3,5,1,1,0,0,3,47,3.579636193195501,4,1
17300,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,22,1
17301,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,12,4,28,7.381372636679457,38,1
17302,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,7,4,28,7.381372636679457,46,1
17303,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,10,0
17304,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,51,1
17305,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,29,1
17306,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,19,0
17307,1,1,1,2,5.885539825959145,2,2,4,5,0,0,0,8,4,28,7.381372636679457,39,1
17308,1,1,1,0,5.8558806395505085,2,2,4,5,1,0,0,7,2,51,4.943254633074042,3,1
17309,1,1,1,0,5.8558806395505085,2,2,4,5,1,0,0,7,2,51,4.943254633074042,22,1
17310,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,9,1
17311,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,39,1
17312,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,55,1
17313,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,44,1
17314,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,24,1
17315,0,1,1,1,5.8012929966811555,2,3,4,5,0,0,0,12,3,36,3.4398194829166786,0,1
17316,0,0,1,0,5.698817949384321,2,2,4,5,0,1,0,1,2,64,7.658973325030308,41,1
17317,0,0,1,0,5.698817949384321,2,2,4,5,0,1,0,1,2,64,7.658973325030308,48,1
17318,0,0,1,0,5.698817949384321,2,2,4,5,0,1,0,1,2,64,7.658973325030308,25,1
17319,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,36,1
17320,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,58,1
17321,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,53,1
17322,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,40,1
17323,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,9,1
17324,1,1,1,0,5.877607736123864,2,3,4,5,0,0,0,17,2,57,8.745695237517486,6,1
17325,1,1,1,0,5.787873870579974,2,2,0,5,1,1,0,8,1,50,2.557043132333087,24,1
17326,1,1,1,0,5.787873870579974,2,2,0,5,1,1,0,8,1,50,2.557043132333087,37,1
17327,1,1,1,0,5.9787774439976324,2,2,4,5,0,0,0,8,2,37,5.373163732304842,47,1
17328,1,1,1,0,5.9787774439976324,2,2,4,5,0,0,0,8,2,37,5.373163732304842,4,1
17329,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,20,1
17330,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,36,1
17331,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,59,1
17332,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,11,1
17333,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,8,1
17334,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,7,1
17335,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,5,1
17336,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,1,1
17337,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,47,1
17338,1,1,1,0,5.8012929966811555,2,2,4,5,0,1,0,7,2,39,7.76816192771815,12,1
17339,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,35,1
17340,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,21,1
17341,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,23,1
17342,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,47,1
17343,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,20,1
17344,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,13,1
17345,1,1,1,0,6.023849312266313,2,2,4,5,0,0,0,17,2,52,7.7029905068942,8,1
17346,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,8,2,47,7.46931653479351,25,1
17347,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,8,2,47,7.46931653479351,29,1
17348,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,7,2,47,7.46931653479351,13,1
17349,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,7,2,47,7.46931653479351,8,1
17350,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,10,2,47,7.46931653479351,21,1
17351,1,1,1,0,5.929203875533594,4,2,4,5,0,1,0,12,2,47,7.46931653479351,10,0
17352,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,23,1
17353,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,11,1
17354,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,37,1
17355,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,17,1
17356,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,36,1
17357,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,38,1
17358,0,1,1,0,5.9849793736204875,2,2,1,5,0,0,0,11,1,56,5.954013450102545,12,1
17359,0,0,1,0,5.686892388282442,3,2,4,5,1,1,0,12,2,48,10.816863158098359,14,1
17360,0,0,1,0,5.686892388282442,3,2,4,5,1,1,0,8,2,48,10.816863158098359,9,1
17361,0,0,1,0,5.686892388282442,3,2,4,5,1,1,0,12,2,48,10.816863158098359,26,1
17362,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,22,1
17363,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,25,1
17364,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,44,1
17365,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,31,1
17366,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,23,1
17367,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,39,1
17368,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,15,1
17369,1,0,1,1,5.929203875533594,2,2,4,5,0,1,0,8,3,35,3.3023219948606406,13,1
17370,0,0,0,0,5.765550191886271,2,2,4,5,0,1,0,12,2,29,7.397254161987672,22,1
17371,0,0,0,0,5.765550191886271,2,2,4,5,0,1,0,12,2,29,7.397254161987672,5,1
17372,0,0,0,0,5.765550191886271,2,2,4,5,0,1,0,12,2,29,7.397254161987672,25,1
17373,0,1,1,2,5.6604450310782735,2,3,4,1,0,0,0,6,4,33,7.421744236345495,14,1
17374,0,1,1,2,5.6604450310782735,2,3,4,1,0,0,0,6,4,33,7.421744236345495,5,1
17375,0,1,1,2,5.6604450310782735,2,3,4,1,0,0,0,6,4,33,7.421744236345495,10,0
17376,0,0,1,1,5.877607736123864,2,2,4,5,0,0,0,7,3,35,5.417707524294499,22,1
17377,0,0,1,0,5.877607736123864,4,2,4,5,0,0,0,17,2,48,6.149681194314912,3,1
17378,0,0,1,0,5.877607736123864,4,2,4,5,0,0,0,17,2,48,6.149681194314912,7,1
17379,0,0,1,0,5.877607736123864,4,2,4,5,0,0,0,17,2,48,6.149681194314912,15,1
17380,0,0,1,1,5.956013626664321,2,3,4,5,0,0,0,17,3,31,5.786853325511862,25,1
17381,0,0,1,1,5.956013626664321,2,3,4,5,0,0,0,17,3,31,5.786853325511862,40,1
17382,0,0,1,1,5.956013626664321,2,3,4,5,0,0,0,17,3,31,5.786853325511862,20,1
17383,0,0,1,1,5.956013626664321,2,3,4,5,0,0,0,17,3,31,5.786853325511862,12,1
17384,0,0,1,1,5.956013626664321,2,3,4,5,0,0,0,17,3,31,5.786853325511862,32,1
17385,0,0,1,0,5.877607736123864,2,3,2,5,1,1,0,12,1,42,9.89068347007386,57,1
17386,0,0,1,0,5.877607736123864,2,3,2,5,1,1,0,12,1,42,9.89068347007386,22,1
17387,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,10,2,40,4.37352440097483,16,1
17388,0,0,1,0,5.8012929966811555,4,2,4,5,0,0,0,10,2,40,4.37352440097483,5,1
17389,1,1,0,0,5.896744146769865,4,3,4,5,0,0,0,14,2,41,9.461454791361666,25,1
17390,1,1,0,0,5.896744146769865,4,3,4,5,0,0,0,14,2,41,9.461454791361666,16,1
17391,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,5,1
17392,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,7,1
17393,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,19,1
17394,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,36,1
17395,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,29,1
17396,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,52,1
17397,1,1,1,1,5.72055367187501,2,2,4,5,0,0,0,8,3,38,6.69028564443729,25,1
17398,1,1,1,0,5.929203875533594,2,3,4,5,0,1,0,7,2,53,5.097003552602048,54,1
17399,0,0,1,0,5.896744146769865,4,1,3,5,0,0,0,8,2,45,5.994828405990872,10,0
17400,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,31,1
17401,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,42,1
17402,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,47,1
17403,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,38,1
17404,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,11,1
17405,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,53,1
17406,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,15,1
17407,0,1,1,1,5.698817949384321,2,3,4,5,1,1,0,12,3,29,5.69759283428343,12,1
17408,1,1,1,4,5.6604450310782735,2,2,4,5,0,0,0,12,6,37,6.533068189679158,7,1
17409,1,1,1,0,5.896744146769865,2,3,4,0,0,0,0,10,2,29,3.758180975635859,25,1
17410,1,1,1,0,5.896744146769865,2,3,4,0,0,0,0,10,2,29,3.758180975635859,20,1
17411,1,1,1,0,5.896744146769865,2,3,4,0,0,0,0,10,2,29,3.758180975635859,10,0
17412,1,1,1,0,5.896744146769865,2,3,4,0,0,0,0,10,2,29,3.758180975635859,7,1
17413,1,1,1,0,5.896744146769865,2,3,4,0,0,0,0,10,2,29,3.758180975635859,58,1
17414,0,0,1,2,5.612137535635556,2,3,4,5,1,0,0,1,4,30,8.431732575113903,15,1
17415,0,0,1,2,5.612137535635556,2,3,4,5,1,0,0,1,4,30,8.431732575113903,57,1
17416,0,0,1,2,5.612137535635556,2,3,4,5,1,0,0,1,4,30,8.431732575113903,5,1
17417,0,1,0,1,5.896744146769865,2,3,4,2,0,0,0,6,3,30,6.329709050170265,45,1
17418,0,1,0,1,5.896744146769865,2,3,4,2,0,0,0,6,3,30,6.329709050170265,35,1
17419,0,1,0,1,5.896744146769865,2,3,4,2,0,0,0,6,3,30,6.329709050170265,38,1
17420,0,1,0,1,5.896744146769865,2,3,4,2,0,0,0,6,3,30,6.329709050170265,31,1
17421,0,0,1,2,5.913815348262521,4,2,4,5,0,0,0,10,4,35,6.781937139033659,6,0
17422,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,35,1
17423,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,37,1
17424,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,30,1
17425,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,17,1
17426,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,11,0
17427,0,0,1,0,5.8893629722522665,2,2,4,5,1,1,1,7,2,51,11.229623739463241,11,1
17428,0,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,10,2,47,7.092722558770312,28,1
17429,0,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,10,2,47,7.092722558770312,52,1
17430,0,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,10,2,47,7.092722558770312,41,1
17431,0,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,10,2,47,7.092722558770312,17,1
17432,0,1,1,0,5.8558806395505085,2,2,4,5,0,0,0,10,2,47,7.092722558770312,8,1
17433,0,0,1,2,5.612137535635556,2,2,4,5,1,1,0,10,4,26,6.781937139033659,49,1
17434,0,0,1,2,5.612137535635556,2,2,4,5,1,1,0,10,4,26,6.781937139033659,43,1
17435,0,0,1,0,5.8012929966811555,3,3,4,5,0,1,0,12,2,51,10.203002141785642,20,1
17436,0,0,1,0,5.8012929966811555,3,3,4,5,0,1,0,12,2,51,10.203002141785642,36,1
17437,0,0,1,0,5.8012929966811555,3,3,4,5,0,1,0,12,2,51,10.203002141785642,22,1
17438,1,1,1,0,5.8558806395505085,4,3,3,5,0,1,1,12,2,28,4.9845667891166014,24,1
17439,1,1,1,0,5.8558806395505085,4,3,3,5,0,1,1,12,2,28,4.9845667891166014,37,1
17440,1,1,1,0,5.8558806395505085,4,3,3,5,0,1,1,12,2,28,4.9845667891166014,12,1
17441,0,0,1,2,5.765550191886271,2,2,4,5,0,1,0,2,4,37,2.7222780635257395,16,1
17442,0,0,1,2,5.765550191886271,2,2,4,5,0,1,0,2,4,37,2.7222780635257395,33,1
17443,0,0,1,2,5.765550191886271,2,2,4,5,0,1,0,2,4,37,2.7222780635257395,55,1
17444,0,0,1,2,5.765550191886271,2,2,4,5,0,1,0,2,4,37,2.7222780635257395,42,1
17445,0,0,1,0,6.080441866213313,4,3,4,5,0,1,0,17,2,53,8.36348470446236,56,1
17446,0,0,1,0,6.080441866213313,4,3,4,5,0,1,0,17,2,53,8.36348470446236,29,1
17447,0,0,1,0,6.080441866213313,4,3,4,5,0,1,0,17,2,53,8.36348470446236,20,1
17448,0,0,1,0,6.080441866213313,4,3,4,5,0,1,0,17,2,53,8.36348470446236,32,1
17449,0,0,1,0,6.080441866213313,4,3,4,5,0,1,0,17,2,53,8.36348470446236,23,1
17450,0,0,1,0,5.830814389082129,3,2,3,5,0,0,0,12,2,35,7.58617132530483,52,1
17451,0,0,1,0,5.830814389082129,3,2,3,5,0,0,0,17,2,35,7.58617132530483,60,1
17452,0,0,1,0,5.830814389082129,3,2,3,5,0,0,0,17,2,35,7.58617132530483,2,1
17453,0,0,1,0,5.830814389082129,3,2,3,5,0,0,0,10,2,35,7.58617132530483,16,1
17454,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,53,1
17455,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,41,1
17456,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,21,1
17457,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,49,1
17458,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,39,1
17459,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,48,1
17460,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,34,1
17461,0,0,0,0,5.6604450310782735,2,2,4,2,1,1,0,2,2,44,7.251007122680398,31,1
17462,0,0,1,0,5.765550191886271,2,2,4,5,0,0,1,10,2,45,6.662814054470729,50,1
17463,0,0,1,0,5.765550191886271,2,2,4,5,0,0,1,10,2,45,6.662814054470729,51,1
17464,0,0,1,0,5.765550191886271,2,2,4,5,0,0,1,10,2,45,6.662814054470729,48,1
17465,0,0,0,1,5.8012929966811555,4,2,4,5,0,0,0,17,3,33,4.135799593492629,2,1
17466,0,0,0,1,5.8012929966811555,4,2,4,5,0,0,0,17,3,33,4.135799593492629,12,1
17467,0,0,0,1,5.8012929966811555,4,2,4,5,0,0,0,17,3,33,4.135799593492629,25,0
17468,0,0,0,1,5.8012929966811555,4,2,4,5,0,0,0,17,3,33,4.135799593492629,32,0
17469,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,41,1
17470,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,24,1
17471,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,8,1
17472,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,57,1
17473,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,48,1
17474,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,17,1
17475,0,0,1,0,5.819620426733855,2,2,2,5,0,0,1,14,1,54,7.301400219659042,37,1
17476,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,57,1
17477,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,44,1
17478,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,40,1
17479,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,2,1
17480,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,16,1
17481,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,20,1
17482,0,0,1,0,5.8012929966811555,4,2,2,5,0,0,0,10,1,47,7.225079685961093,33,1
17483,0,0,1,2,5.72055367187501,2,3,4,5,0,1,0,12,4,40,8.047450531155821,19,1
17484,0,0,0,1,5.72055367187501,2,2,4,5,0,0,0,14,3,40,8.180996015058867,40,1
17485,0,0,1,0,5.813729788677614,2,2,4,5,1,1,0,14,2,51,8.199980718293267,18,1
17486,0,0,1,0,5.813729788677614,2,2,4,5,1,1,0,14,2,51,8.199980718293267,13,1
17487,0,0,1,0,5.813729788677614,2,2,4,5,1,1,0,14,2,51,8.199980718293267,50,1
17488,0,0,1,0,5.813729788677614,2,2,4,5,1,1,0,14,2,51,8.199980718293267,54,1
